ticker,latest_price,ret_5d,ret_1m,ret_3m,ret_ytd,bench_ret_5d,bench_ret_1m,bench_ret_3m,bench_ret_ytd,rel_5d,rel_1m,rel_3m,rs_status,ma20,ma50,distance_to_ma20_pct,distance_to_ma50_pct,distance_from_20d_high_pct,latest_volume,avg20_volume,volume_ratio,volume_signal,volatility_20d,setup_type,scan_timestamp,benchmark
IRDM,51.09,-6.41,-1.57,56.31,190.34,0.91,-0.98,13.77,10.03,-7.32,-0.59,42.54,接近突破,47.5412,45.335,7.46,12.69,-8.31,3178185,3622014.0,0.88,正常量能,109.54,跑輸觀望,2026-07-07 23:31:39,SPY
ANL,10.77,-5.61,-2.09,19.67,680.43,0.91,-0.98,13.77,10.03,-6.52,-1.11,5.9,跑輸指數,10.532,11.837,2.26,-9.01,-6.35,239570,168088.0,1.43,正常量能,113.43,跑輸觀望,2026-07-07 23:31:05,SPY
DDI,11.41,-0.39,-2.4,28.06,30.1,0.91,-0.98,13.77,10.03,-1.3,-1.42,14.29,跑輸指數,11.4737,11.4349,-0.56,-0.22,-4.92,61402,104085.0,0.59,量價背馳,29.54,跑輸觀望,2026-07-07 23:31:22,SPY
ILPT,8.62,-7.91,-2.49,58.26,58.53,0.91,-0.98,13.77,10.03,-8.82,-1.51,44.49,跑輸指數,8.764,8.3901,-1.64,2.74,-7.91,376631,596067.0,0.63,縮量回踩,45.74,跑輸觀望,2026-07-07 23:31:39,SPY
COST,947.5,0.09,-2.56,-6.84,11.2,0.91,-0.98,13.77,10.03,-0.82,-1.58,-20.61,跑輸指數,959.453,989.767,-1.25,-4.27,-3.97,1938037,2564237.0,0.76,正常量能,19.38,跑輸觀望,2026-07-07 23:31:22,SPY
DSGR,26.94,-0.22,-2.57,1.78,-3.92,0.91,-0.98,13.77,10.03,-1.13,-1.59,-11.99,跑輸指數,27.4925,27.3634,-2.01,-1.55,-5.84,33646,65572.0,0.51,縮量回踩,25.1,跑輸觀望,2026-07-07 23:31:22,SPY
LECO,255.81,-2.87,-2.75,7.78,5.6,0.91,-0.98,13.77,10.03,-3.78,-1.77,-5.99,跑輸指數,264.3855,262.9885,-3.24,-2.73,-6.78,234004,413915.0,0.57,縮量回踩,33.88,跑輸觀望,2026-07-07 23:31:39,SPY
BRKR,58.25,-2.45,-2.78,58.69,21.36,0.91,-0.98,13.77,10.03,-3.36,-1.8,44.92,跑輸指數,57.7711,50.3748,0.83,15.63,-5.5,2331282,2342739.0,1.0,正常量能,46.53,跑輸觀望,2026-07-07 23:31:05,SPY
JBHT,275.0,-4.48,-2.93,26.75,40.29,0.91,-0.98,13.77,10.03,-5.39,-1.95,12.98,跑輸指數,280.4385,266.7542,-1.94,3.09,-5.2,847667,1026938.0,0.83,正常量能,31.27,跑輸觀望,2026-07-07 23:31:39,SPY
KRNT,15.49,-3.85,-2.94,2.72,8.02,0.91,-0.98,13.77,10.03,-4.76,-1.96,-11.05,跑輸指數,15.9835,15.8204,-3.09,-2.09,-8.4,127327,181821.0,0.7,正常量能,33.92,跑輸觀望,2026-07-07 23:31:39,SPY
GSAT,80.11,-1.26,-3.07,10.25,25.19,0.91,-0.98,13.77,10.03,-2.17,-2.09,-3.52,跑輸指數,80.543,81.6142,-0.54,-1.84,-2.03,976699,1631860.0,0.6,縮量回踩,12.42,跑輸觀望,2026-07-07 23:31:39,SPY
ENTG,135.08,-21.02,-3.43,16.85,51.06,0.91,-0.98,13.77,10.03,-21.93,-2.45,3.08,跑輸指數,157.319,147.5675,-14.14,-8.46,-26.59,4308384,3935839.0,1.09,正常量能,115.04,跑輸觀望,2026-07-07 23:31:22,SPY
GRFS,7.21,-0.31,-3.6,-11.21,-20.92,0.91,-0.98,13.77,10.03,-1.22,-2.62,-24.98,跑輸指數,7.2499,7.6005,-0.55,-5.14,-4.36,976361,765913.0,1.27,正常量能,27.48,跑輸觀望,2026-07-07 23:31:39,SPY
DXPE,155.29,-4.71,-3.73,8.78,44.16,0.91,-0.98,13.77,10.03,-5.62,-2.75,-4.99,跑輸指數,164.9405,159.4804,-5.85,-2.63,-10.59,195924,183206.0,1.07,正常量能,43.76,跑輸觀望,2026-07-07 23:31:22,SPY
ATAT,32.21,-0.34,-3.82,-8.91,-17.91,0.91,-0.98,13.77,10.03,-1.25,-2.84,-22.68,跑輸指數,32.692,34.645,-1.47,-7.03,-4.79,483662,913113.0,0.53,縮量回踩,31.12,跑輸觀望,2026-07-07 23:31:05,SPY
ALGM,51.55,-22.33,-3.86,57.12,91.56,0.91,-0.98,13.77,10.03,-23.24,-2.88,43.35,跑輸指數,55.6175,50.5124,-7.31,2.05,-25.96,3845180,3852504.0,1.0,正常量能,118.41,跑輸觀望,2026-07-07 23:31:05,SPY
GNTX,24.04,-4.34,-4.03,12.45,2.55,0.91,-0.98,13.77,10.03,-5.25,-3.05,-1.32,跑輸指數,25.192,24.2,-4.57,-0.66,-7.68,3109117,2928526.0,1.06,正常量能,29.86,跑輸觀望,2026-07-07 23:31:39,SPY
CHA,11.09,-7.35,-4.23,6.43,-9.91,0.91,-0.98,13.77,10.03,-8.26,-3.25,-7.34,跑輸指數,11.5925,11.1282,-4.33,-0.34,-8.8,476308,775870.0,0.61,縮量回踩,57.09,跑輸觀望,2026-07-07 23:31:22,SPY
FOXF,17.0,-6.03,-4.23,5.26,-2.41,0.91,-0.98,13.77,10.03,-6.94,-3.25,-8.51,跑輸指數,17.8272,17.5131,-4.64,-2.93,-10.1,529492,679810.0,0.78,正常量能,51.2,跑輸觀望,2026-07-07 23:31:22,SPY
IHRT,4.03,-10.24,-4.28,25.94,-2.89,0.91,-0.98,13.77,10.03,-11.15,-3.3,12.17,跑輸指數,4.0462,4.6536,-0.4,-13.4,-10.24,732056,1103368.0,0.66,縮量回踩,57.77,跑輸觀望,2026-07-07 23:31:39,SPY
ELE,16.22,-0.55,-4.53,-13.29,3.1,0.91,-0.98,13.77,10.03,-1.46,-3.55,-27.06,跑輸指數,16.001,16.8985,1.37,-4.02,-10.68,274127,613131.0,0.45,縮量回踩,64.42,跑輸觀望,2026-07-07 23:31:22,SPY
AEBI,11.54,-9.06,-4.9,23.68,-8.0,0.91,-0.98,13.77,10.03,-9.97,-3.92,9.91,跑輸指數,12.313,12.0039,-6.28,-3.86,-12.58,314586,264409.0,1.19,正常量能,35.71,跑輸觀望,2026-07-07 23:31:05,SPY
DOO,59.38,-4.36,-5.21,-18.45,-16.97,0.91,-0.98,13.77,10.03,-5.27,-4.23,-32.22,跑輸指數,60.0309,57.8598,-1.08,2.63,-4.45,97911,220196.0,0.44,縮量回踩,30.23,跑輸觀望,2026-07-07 23:31:22,SPY
AUGO,63.37,-0.44,-5.22,-28.07,29.06,0.91,-0.98,13.77,10.03,-1.35,-4.24,-41.84,跑輸指數,62.1045,71.1781,2.04,-10.97,-6.44,1630597,1261290.0,1.29,正常量能,82.16,跑輸觀望,2026-07-07 23:31:05,SPY
HTFL,27.29,-21.69,-5.28,5.12,-5.8,0.91,-0.98,13.77,10.03,-22.6,-4.3,-8.65,跑輸指數,31.6468,30.3577,-13.77,-10.11,-23.45,1377638,2214552.0,0.62,量價背馳,80.78,跑輸觀望,2026-07-07 23:31:39,SPY
HTLD,14.89,-3.69,-5.33,39.61,63.28,0.91,-0.98,13.77,10.03,-4.6,-4.35,25.84,跑輸指數,15.264,14.4041,-2.45,3.37,-8.07,458717,678281.0,0.68,縮量回踩,37.97,跑輸觀望,2026-07-07 23:31:39,SPY
HTHT,42.14,-2.61,-5.85,-16.61,-9.89,0.91,-0.98,13.77,10.03,-3.52,-4.87,-30.38,跑輸指數,43.0355,45.2975,-2.08,-6.97,-6.19,987606,2037185.0,0.48,量價背馳,27.7,跑輸觀望,2026-07-07 23:31:39,SPY
EQIX,1022.93,-5.74,-6.08,1.17,35.27,0.91,-0.98,13.77,10.03,-6.65,-5.1,-12.6,跑輸指數,1063.523,1069.3576,-3.82,-4.34,-8.33,518866,689863.0,0.75,正常量能,27.27,跑輸觀望,2026-07-07 23:31:22,SPY
CRESY,10.62,-5.01,-6.18,-15.38,-14.29,0.91,-0.98,13.77,10.03,-5.92,-5.2,-29.15,跑輸指數,11.486,11.3026,-7.54,-6.04,-16.44,247230,345562.0,0.72,正常量能,49.92,跑輸觀望,2026-07-07 23:31:22,SPY
ANDE,68.0,-0.84,-6.54,-8.44,28.92,0.91,-0.98,13.77,10.03,-1.75,-5.56,-22.21,跑輸指數,69.9503,71.6997,-2.79,-5.16,-8.14,255931,350727.0,0.73,正常量能,32.22,跑輸觀望,2026-07-07 23:31:05,SPY
ALVO,3.49,-6.18,-6.68,-7.92,-30.2,0.91,-0.98,13.77,10.03,-7.09,-5.7,-21.69,跑輸指數,3.8317,3.5675,-8.92,-2.17,-17.69,638828,1133671.0,0.56,量價背馳,91.21,跑輸觀望,2026-07-07 23:31:05,SPY
CYRX,15.06,-7.49,-6.81,63.34,57.53,0.91,-0.98,13.77,10.03,-8.4,-5.83,49.57,跑輸指數,15.2055,14.0102,-0.96,7.49,-7.49,785386,822514.0,0.95,正常量能,35.73,跑輸觀望,2026-07-07 23:31:22,SPY
LSTR,203.95,-2.37,-7.11,23.67,41.53,0.91,-0.98,13.77,10.03,-3.28,-6.13,9.9,跑輸指數,212.5255,198.83,-4.04,2.58,-9.5,363369,472663.0,0.77,正常量能,26.32,跑輸觀望,2026-07-07 23:31:45,SPY
GRRR,17.67,-5.91,-7.15,63.01,40.35,0.91,-0.98,13.77,10.03,-6.82,-6.17,49.24,跑輸指數,17.5895,16.3234,0.46,8.25,-12.31,1032614,1454796.0,0.71,正常量能,70.25,跑輸觀望,2026-07-07 23:31:39,SPY
AVT,81.48,-7.02,-7.52,30.56,66.05,0.91,-0.98,13.77,10.03,-7.93,-6.54,16.79,跑輸指數,87.991,85.7788,-7.4,-5.01,-11.87,936687,1411844.0,0.66,縮量回踩,39.22,跑輸觀望,2026-07-07 23:31:05,SPY
AUR,6.31,-4.68,-7.75,50.24,63.05,0.91,-0.98,13.77,10.03,-5.59,-6.77,36.47,跑輸指數,6.374,6.6382,-1.0,-4.94,-10.75,20783232,30846337.0,0.67,縮量回踩,55.93,跑輸觀望,2026-07-07 23:31:05,SPY
IQ,0.9954,-1.45,-7.83,-25.16,-50.97,0.91,-0.98,13.77,10.03,-2.36,-6.85,-38.93,跑輸指數,1.0261,1.0974,-2.99,-9.3,-6.97,5990929,6600311.0,0.91,正常量能,48.1,跑輸觀望,2026-07-07 23:31:39,SPY
LULU,115.07,0.68,-7.89,-26.32,-45.42,0.91,-0.98,13.77,10.03,-0.23,-6.91,-40.09,跑輸指數,115.2385,123.5894,-0.15,-6.89,-5.56,2411963,3845353.0,0.63,縮量回踩,45.18,跑輸觀望,2026-07-07 23:31:45,SPY
HDL,12.34,-0.48,-7.91,-13.4,-24.98,0.91,-0.98,13.77,10.03,-1.39,-6.93,-27.17,跑輸指數,12.728,13.323,-3.05,-7.38,-10.12,1400,1155.0,1.21,正常量能,33.56,跑輸觀望,2026-07-07 23:31:39,SPY
ALNT,82.53,-17.3,-8.1,37.11,48.66,0.91,-0.98,13.77,10.03,-18.21,-7.12,23.34,跑輸指數,93.7215,80.8924,-11.94,2.02,-19.82,374165,307488.0,1.22,正常量能,68.59,跑輸觀望,2026-07-07 23:31:05,SPY
ARLP,23.85,-0.58,-8.27,-13.33,7.5,0.91,-0.98,13.77,10.03,-1.49,-7.29,-27.1,跑輸指數,24.4145,24.9067,-2.31,-4.24,-6.62,237848,282242.0,0.84,正常量能,21.75,跑輸觀望,2026-07-07 23:31:05,SPY
FIVE,176.25,-1.11,-8.28,-24.59,-8.89,0.91,-0.98,13.77,10.03,-2.02,-7.3,-38.36,跑輸指數,188.0065,207.6042,-6.25,-15.1,-12.73,1038037,1264662.0,0.82,正常量能,36.63,跑輸觀望,2026-07-07 23:31:22,SPY
KALU,170.83,-8.73,-8.57,31.63,43.51,0.91,-0.98,13.77,10.03,-9.64,-7.59,17.86,跑輸指數,182.0535,179.09,-6.16,-4.61,-12.68,271692,315465.0,0.86,正常量能,54.32,跑輸觀望,2026-07-07 23:31:39,SPY
COHU,50.97,-25.18,-8.79,56.93,107.11,0.91,-0.98,13.77,10.03,-26.09,-7.81,43.16,跑輸指數,62.64,54.5012,-18.63,-6.48,-31.04,2687825,1582761.0,1.7,正常量能,107.58,跑輸觀望,2026-07-07 23:31:22,SPY
FTAI,227.55,-13.68,-9.01,-7.65,8.54,0.91,-0.98,13.77,10.03,-14.59,-8.03,-21.42,跑輸指數,255.331,251.0028,-10.88,-9.34,-17.94,1526968,1092563.0,1.4,正常量能,61.65,跑輸觀望,2026-07-07 23:31:39,SPY
BELFB,251.53,-20.31,-9.04,21.61,45.67,0.91,-0.98,13.77,10.03,-21.22,-8.06,7.84,跑輸指數,294.2445,281.8362,-14.52,-10.75,-24.47,431279,353894.0,1.22,正常量能,88.98,跑輸觀望,2026-07-07 23:31:05,SPY
HAS,76.73,-9.13,-9.16,-15.14,-6.88,0.91,-0.98,13.77,10.03,-10.04,-8.18,-28.91,跑輸指數,83.001,88.2876,-7.56,-13.09,-10.08,2096023,2021136.0,1.04,正常量能,23.3,跑輸觀望,2026-07-07 23:31:39,SPY
GEMI,4.19,-0.95,-9.31,-3.68,-59.56,0.91,-0.98,13.77,10.03,-1.86,-8.33,-17.45,跑輸指數,4.4715,4.7117,-6.3,-11.07,-18.32,1014391,1822750.0,0.56,縮量回踩,102.74,跑輸觀望,2026-07-07 23:31:39,SPY
MLCO,5.26,-2.23,-9.62,-7.23,-29.96,0.91,-0.98,13.77,10.03,-3.14,-8.64,-21.0,跑輸指數,5.429,5.4958,-3.11,-4.29,-11.6,3161674,2881174.0,1.1,正常量能,43.57,跑輸觀望,2026-07-07 23:31:45,SPY
CDNS,371.06,-0.45,-9.87,32.81,19.54,0.91,-0.98,13.77,10.03,-1.36,-8.89,19.04,跑輸指數,381.5025,369.5566,-2.74,0.41,-5.94,1570740,2469732.0,0.64,縮量回踩,27.89,跑輸觀望,2026-07-07 23:31:22,SPY
CRSR,8.89,-3.89,-10.38,57.35,47.67,0.91,-0.98,13.77,10.03,-4.8,-9.4,43.58,跑輸指數,8.835,8.3987,0.62,5.85,-8.07,1730709,2146065.0,0.81,正常量能,61.81,跑輸觀望,2026-07-07 23:31:22,SPY
MIDD,139.26,-19.51,-10.58,3.16,-7.63,0.91,-0.98,13.77,10.03,-20.42,-9.6,-10.61,跑輸指數,165.476,155.1526,-15.84,-10.24,-22.29,842852,774173.0,1.09,正常量能,89.31,跑輸觀望,2026-07-07 23:31:45,SPY
HWKN,136.26,-3.64,-10.67,-8.75,-5.97,0.91,-0.98,13.77,10.03,-4.55,-9.69,-22.52,跑輸指數,153.6725,158.0722,-11.33,-13.8,-17.67,194529,182611.0,1.07,正常量能,49.47,跑輸觀望,2026-07-07 23:31:39,SPY
BTBT,1.65,-9.84,-10.81,21.32,-19.12,0.91,-0.98,13.77,10.03,-10.75,-9.83,7.55,跑輸指數,1.877,1.8499,-12.09,-10.81,-26.01,22834489,28109674.0,0.81,正常量能,88.5,跑輸觀望,2026-07-07 23:31:05,SPY
ASO,45.4,-3.36,-10.89,-22.91,-12.43,0.91,-0.98,13.77,10.03,-4.27,-9.91,-36.68,跑輸指數,49.2635,51.162,-7.84,-11.26,-12.98,1398286,1957569.0,0.71,正常量能,44.21,跑輸觀望,2026-07-07 23:31:05,SPY
FANG,180.56,0.01,-11.03,-6.55,19.89,0.91,-0.98,13.77,10.03,-0.9,-10.05,-20.32,跑輸指數,184.8015,193.6896,-2.3,-6.78,-8.9,2026179,2655919.0,0.76,正常量能,29.43,跑輸觀望,2026-07-07 23:31:22,SPY
ALOY,12.18,-14.41,-11.35,40.16,26.02,0.91,-0.98,13.77,10.03,-15.32,-10.37,26.39,跑輸指數,15.0305,11.9046,-18.96,2.31,-38.17,2550887,3425289.0,0.74,正常量能,140.22,跑輸觀望,2026-07-07 23:31:05,SPY
AVGO,370.78,-0.45,-11.35,18.11,7.06,0.91,-0.98,13.77,10.03,-1.36,-10.37,4.34,跑輸指數,381.0407,406.9572,-2.69,-8.89,-9.72,22775715,31119971.0,0.73,正常量能,50.71,跑輸觀望,2026-07-07 23:31:05,SPY
COCO,65.55,-9.62,-11.39,32.34,22.62,0.91,-0.98,13.77,10.03,-10.53,-10.41,18.57,跑輸指數,76.556,73.4681,-14.38,-10.78,-21.98,978883,1253449.0,0.78,正常量能,61.52,跑輸觀望,2026-07-07 23:31:22,SPY
AMKR,65.33,-20.66,-11.5,38.91,52.51,0.91,-0.98,13.77,10.03,-21.57,-10.52,25.14,跑輸指數,79.8705,75.0774,-18.21,-12.98,-30.17,5163917,6472481.0,0.8,正常量能,97.02,跑輸觀望,2026-07-07 23:31:05,SPY
ADI,379.03,-3.25,-11.6,15.78,38.9,0.91,-0.98,13.77,10.03,-4.16,-10.62,2.01,跑輸指數,405.864,408.3816,-6.61,-7.19,-14.92,4798809,5741505.0,0.84,正常量能,56.69,跑輸觀望,2026-07-07 23:31:05,SPY
AEVA,21.57,-15.97,-11.6,69.98,69.18,0.91,-0.98,13.77,10.03,-16.88,-10.62,56.21,跑輸指數,23.843,21.7877,-9.53,-1.0,-24.9,1617239,2377777.0,0.68,縮量回踩,143.27,跑輸觀望,2026-07-07 23:31:05,SPY
CABA,3.1,-0.32,-11.68,2.99,40.27,0.91,-0.98,13.77,10.03,-1.23,-10.7,-10.78,跑輸指數,3.025,3.3122,2.48,-6.41,-3.73,7488981,6430689.0,1.16,正常量能,58.38,跑輸觀望,2026-07-07 23:31:05,SPY
BELFA,217.8,-20.09,-11.73,11.06,42.54,0.91,-0.98,13.77,10.03,-21.0,-10.75,-2.71,跑輸指數,258.3145,250.7566,-15.68,-13.14,-25.21,162148,243057.0,0.67,縮量回踩,92.01,跑輸觀望,2026-07-07 23:31:05,SPY
MLAB,96.16,-3.39,-11.88,2.17,21.45,0.91,-0.98,13.77,10.03,-4.3,-10.9,-11.6,跑輸指數,100.965,101.8481,-4.76,-5.58,-11.8,151069,233938.0,0.65,縮量回踩,50.5,跑輸觀望,2026-07-07 23:31:45,SPY
CAR,155.49,0.2,-12.05,-26.86,21.27,0.91,-0.98,13.77,10.03,-0.71,-11.07,-40.63,跑輸指數,173.9935,169.3732,-10.63,-8.2,-18.36,349635,749962.0,0.47,縮量回踩,68.48,跑輸觀望,2026-07-07 23:31:05,SPY
ADEA,28.39,-13.97,-12.27,10.8,62.15,0.91,-0.98,13.77,10.03,-14.88,-11.29,-2.97,跑輸指數,31.1575,30.1678,-8.88,-5.89,-13.97,1492202,2096454.0,0.71,正常量能,63.87,跑輸觀望,2026-07-07 23:31:05,SPY
MCHP,84.15,-5.51,-12.62,25.81,30.82,0.91,-0.98,13.77,10.03,-6.42,-11.64,12.04,跑輸指數,92.2295,93.4563,-8.76,-9.96,-18.07,12988234,13613622.0,0.95,正常量能,68.93,跑輸觀望,2026-07-07 23:31:45,SPY
BVC,8.51,-17.38,-12.81,-21.78,507.86,0.91,-0.98,13.77,10.03,-18.29,-11.83,-35.55,跑輸指數,10.6868,10.2985,-20.37,-17.37,-37.97,2305,43585.0,0.05,縮量回踩,189.71,跑輸觀望,2026-07-07 23:31:05,SPY
GLXY,24.73,-13.32,-12.95,35.28,-0.08,0.91,-0.98,13.77,10.03,-14.23,-11.97,21.51,跑輸指數,30.052,29.3541,-17.71,-15.75,-27.69,9410777,8735554.0,1.08,正常量能,110.09,跑輸觀望,2026-07-07 23:31:39,SPY
MARA,12.05,-14.11,-13.18,36.16,21.59,0.91,-0.98,13.77,10.03,-15.02,-12.2,22.39,跑輸指數,13.763,13.24,-12.45,-8.99,-18.86,30422995,42103795.0,0.72,正常量能,81.58,跑輸觀望,2026-07-07 23:31:45,SPY
ENLT,82.2,-4.84,-13.49,19.06,72.36,0.91,-0.98,13.77,10.03,-5.75,-12.51,5.29,跑輸指數,89.201,91.4428,-7.85,-10.11,-15.91,210013,303586.0,0.69,縮量回踩,80.18,跑輸觀望,2026-07-07 23:31:22,SPY
BTQ,4.17,-25.13,-13.66,71.6,-19.5,0.91,-0.98,13.77,10.03,-26.04,-12.68,57.83,跑輸指數,4.9795,4.071,-16.26,2.43,-29.2,3091352,5524343.0,0.56,縮量回踩,196.68,跑輸觀望,2026-07-07 23:31:05,SPY
CSCO,111.79,-4.67,-13.69,39.49,48.36,0.91,-0.98,13.77,10.03,-5.58,-12.71,25.72,跑輸指數,118.0322,111.5665,-5.29,0.2,-9.62,15979313,25669516.0,0.62,縮量回踩,33.1,跑輸觀望,2026-07-07 23:31:22,SPY
LSCC,130.6,-11.02,-14.03,34.31,66.05,0.91,-0.98,13.77,10.03,-11.93,-13.05,20.54,跑輸指數,143.175,136.4604,-8.78,-4.29,-15.89,2271385,2088939.0,1.09,正常量能,77.31,跑輸觀望,2026-07-07 23:31:45,SPY
ITRN,55.08,-11.48,-14.93,8.24,34.56,0.91,-0.98,13.77,10.03,-12.39,-13.95,-5.53,跑輸指數,62.2758,60.7053,-11.55,-9.27,-16.29,173254,140898.0,1.23,正常量能,37.78,跑輸觀望,2026-07-07 23:31:39,SPY
AIP,31.32,-33.87,-15.78,71.71,101.03,0.91,-0.98,13.77,10.03,-34.78,-14.8,57.94,跑輸指數,40.3435,36.0066,-22.37,-13.02,-35.54,1358224,1183046.0,1.15,正常量能,122.27,跑輸觀望,2026-07-07 23:31:05,SPY
LFUS,404.36,-9.95,-15.8,19.55,54.61,0.91,-0.98,13.77,10.03,-10.86,-14.82,5.78,跑輸指數,456.3085,449.7858,-11.38,-10.1,-17.33,576059,348218.0,1.65,正常量能,48.0,跑輸觀望,2026-07-07 23:31:39,SPY
FORM,106.05,-26.44,-16.24,1.51,79.17,0.91,-0.98,13.77,10.03,-27.35,-15.26,-12.26,跑輸指數,136.6185,134.2634,-22.38,-21.01,-33.69,2735103,2164695.0,1.26,正常量能,137.39,跑輸觀望,2026-07-07 23:31:22,SPY
CHRD,116.84,0.75,-16.58,-17.11,25.8,0.91,-0.98,13.77,10.03,-0.16,-15.6,-30.88,跑輸指數,123.6305,133.7818,-5.49,-12.66,-15.5,847191,907185.0,0.93,正常量能,40.83,跑輸觀望,2026-07-07 23:31:22,SPY
BIDU,112.09,-0.08,-16.85,0.73,-25.42,0.91,-0.98,13.77,10.03,-0.99,-15.87,-13.04,跑輸指數,113.2255,125.2484,-1.0,-10.51,-7.45,1892914,2332291.0,0.81,正常量能,43.12,跑輸觀望,2026-07-07 23:31:05,SPY
EMAT,5.77,-13.88,-16.98,-27.15,-69.63,0.91,-0.98,13.77,10.03,-14.79,-16.0,-40.92,跑輸指數,6.7495,7.7016,-14.51,-25.08,-22.45,123353,74148.0,1.66,正常量能,56.44,跑輸觀望,2026-07-07 23:31:22,SPY
LI,12.05,1.35,-17.3,-34.72,-30.14,0.91,-0.98,13.77,10.03,0.44,-16.32,-48.49,跑輸指數,12.964,15.3552,-7.05,-21.52,-17.07,3942054,3917023.0,1.01,正常量能,38.29,跑輸觀望,2026-07-07 23:31:39,SPY
FLEX,131.52,-17.57,-17.55,94.27,106.53,0.91,-0.98,13.77,10.03,-18.48,-16.57,80.5,跑輸指數,148.7335,136.8388,-11.57,-3.89,-18.85,4712117,9780911.0,0.48,縮量回踩,85.44,跑輸觀望,2026-07-07 23:31:22,SPY
BKR,54.47,-3.27,-17.61,-9.96,16.37,0.91,-0.98,13.77,10.03,-4.18,-16.63,-23.73,跑輸指數,58.7165,62.9901,-7.23,-13.53,-15.99,7717765,9126468.0,0.85,正常量能,29.61,跑輸觀望,2026-07-07 23:31:05,SPY
HNRG,15.53,-8.27,-18.05,-3.42,-19.78,0.91,-0.98,13.77,10.03,-9.18,-17.07,-17.19,跑輸指數,17.0885,17.6074,-9.12,-11.8,-20.15,944062,873338.0,1.08,正常量能,63.88,跑輸觀望,2026-07-07 23:31:39,SPY
LOGI,97.11,-1.54,-18.18,5.01,-3.16,0.91,-0.98,13.77,10.03,-2.45,-17.2,-8.76,跑輸指數,103.881,105.8522,-6.52,-8.26,-14.35,742491,974880.0,0.76,正常量能,32.13,跑輸觀望,2026-07-07 23:31:45,SPY
DIOD,91.57,-11.88,-18.6,24.38,78.05,0.91,-0.98,13.77,10.03,-12.79,-17.62,10.61,跑輸指數,107.317,106.1512,-14.67,-13.74,-25.41,459127,681926.0,0.67,縮量回踩,83.08,跑輸觀望,2026-07-07 23:31:22,SPY
ACLS,131.54,-25.32,-18.74,34.91,52.74,0.91,-0.98,13.77,10.03,-26.23,-17.76,21.14,跑輸指數,169.981,159.2186,-22.61,-17.38,-31.35,860640,765922.0,1.12,正常量能,113.51,跑輸觀望,2026-07-07 23:31:05,SPY
ERIC,10.82,-2.96,-18.95,-6.24,15.57,0.91,-0.98,13.77,10.03,-3.87,-17.97,-20.01,跑輸指數,11.4545,12.0702,-5.54,-10.36,-13.58,9926460,9940298.0,1.0,正常量能,37.08,跑輸觀望,2026-07-07 23:31:22,SPY
LEGN,27.68,-5.82,-19.06,48.18,28.68,0.91,-0.98,13.77,10.03,-6.73,-18.08,34.41,跑輸指數,31.063,29.1802,-10.89,-5.14,-23.7,1173904,2540780.0,0.46,縮量回踩,80.52,跑輸觀望,2026-07-07 23:31:39,SPY
CIFR,20.47,-17.56,-19.88,53.33,26.36,0.91,-0.98,13.77,10.03,-18.47,-18.9,39.56,跑輸指數,24.5637,22.5156,-16.67,-9.09,-29.85,24721064,24575588.0,1.01,正常量能,104.27,跑輸觀望,2026-07-07 23:31:22,SPY
CNXC,22.85,-9.43,-20.02,-15.72,-43.27,0.91,-0.98,13.77,10.03,-10.34,-19.04,-29.49,跑輸指數,24.9073,25.1924,-8.26,-9.3,-16.54,1364815,2535571.0,0.54,縮量回踩,78.79,跑輸觀望,2026-07-07 23:31:22,SPY
CRML,8.75,-14.8,-20.24,8.02,7.76,0.91,-0.98,13.77,10.03,-15.71,-19.26,-5.75,跑輸指數,9.7645,10.9712,-10.39,-20.25,-16.51,7653471,4847534.0,1.58,正常量能,77.67,跑輸觀望,2026-07-07 23:31:22,SPY
HPK,6.62,-1.19,-20.24,-6.1,48.1,0.91,-0.98,13.77,10.03,-2.1,-19.26,-19.87,跑輸指數,7.2257,7.0942,-8.38,-6.68,-19.07,421167,680923.0,0.62,量價背馳,68.94,跑輸觀望,2026-07-07 23:31:39,SPY
LGN,70.4,-12.66,-20.81,27.79,57.56,0.91,-0.98,13.77,10.03,-13.57,-19.83,14.02,跑輸指數,82.2865,85.7975,-14.45,-17.95,-20.18,1897949,1693822.0,1.12,正常量能,66.55,跑輸觀望,2026-07-07 23:31:39,SPY
IPGP,96.6,-12.89,-21.15,-12.5,29.08,0.91,-0.98,13.77,10.03,-13.8,-20.17,-26.27,跑輸指數,110.7235,112.0438,-12.76,-13.78,-19.51,467840,400982.0,1.17,正常量能,73.74,跑輸觀望,2026-07-07 23:31:39,SPY
LASR,59.01,-9.27,-21.2,1.39,53.79,0.91,-0.98,13.77,10.03,-10.18,-20.22,-12.38,跑輸指數,65.3205,70.4917,-9.66,-16.29,-15.93,797674,1266809.0,0.63,縮量回踩,78.0,跑輸觀望,2026-07-07 23:31:39,SPY
LBTYB,11.01,-15.31,-21.3,-18.63,-1.52,0.91,-0.98,13.77,10.03,-16.22,-20.32,-32.4,跑輸指數,13.075,14.3766,-15.79,-23.42,-21.36,3369,2758.0,1.22,正常量能,55.04,跑輸觀望,2026-07-07 23:31:39,SPY
GFS,65.84,-18.72,-22.15,51.19,78.83,0.91,-0.98,13.77,10.03,-19.63,-21.17,37.42,跑輸指數,79.3243,75.9608,-17.0,-13.32,-26.47,4678790,3190354.0,1.47,正常量能,76.0,跑輸觀望,2026-07-07 23:31:39,SPY
